,movieId,count,mean,bayesian_avg,title
458,523,4,3.5,3.33,Ruby in Paradise (1993)
459,524,34,3.485294117647059,3.43,Rudy (1993)
460,526,1,4.0,3.33,"Savage Nights (Nuits fauves, Les) (1992)"
461,527,220,4.225,4.18,Schindler's List (1993)
462,528,3,2.3333333333333335,3.05,"Scout, The (1994)"
463,529,40,3.875,3.75,Searching for Bobby Fischer (1993)
464,531,24,3.25,3.25,"Secret Garden, The (1993)"
465,532,16,3.0,3.1,Serial Mom (1994)
466,533,18,2.888888888888889,3.03,"Shadow, The (1994)"
467,534,14,3.607142857142857,3.46,Shadowlands (1993)
468,535,15,3.2666666666666666,3.26,Short Cuts (1993)
469,536,3,3.3333333333333335,3.28,"Simple Twist of Fate, A (1994)"
470,537,12,3.1666666666666665,3.21,Sirens (1994)
471,538,12,3.5833333333333335,3.43,Six Degrees of Separation (1993)
472,539,106,3.4716981132075473,3.45,Sleepless in Seattle (1993)
473,540,18,2.6666666666666665,2.88,Sliver (1993)
474,541,124,4.100806451612903,4.04,Blade Runner (1982)
475,542,14,2.7857142857142856,2.99,Son in Law (1993)
476,543,41,3.317073170731707,3.31,So I Married an Axe Murderer (1993)
477,544,8,2.4375,2.9,Striking Distance (1993)
478,546,21,2.0,2.42,Super Mario Bros. (1993)
479,547,2,3.25,3.26,Surviving the Game (1994)
480,548,6,2.75,3.07,Terminal Velocity (1994)
481,549,2,4.5,3.46,Thirty-Two Short Films About Glenn Gould (1993)
482,550,5,3.4,3.31,Threesome (1994)
483,551,93,3.553763440860215,3.52,"Nightmare Before Christmas, The (1993)"
484,552,61,3.262295081967213,3.26,"Three Musketeers, The (1993)"
485,553,65,3.8153846153846156,3.74,Tombstone (1993)
486,555,65,3.8,3.73,True Romance (1993)
487,556,6,3.3333333333333335,3.29,"War Room, The (1993)"
488,558,8,2.9375,3.12,"Pagemaster, The (1994)"
489,562,23,3.5434782608695654,3.46,Welcome to the Dollhouse (1995)
490,563,1,4.0,3.33,Germinal (1993)
491,564,2,1.5,2.98,Chasers (1994)
492,567,3,2.0,2.98,Kika (1993)
493,568,2,3.5,3.3,Bhaji on the Beach (1993)
494,569,6,2.6666666666666665,3.04,Little Big League (1994)
495,573,1,3.5,3.28,"Ciao, Professore! (Io speriamo che me la cavo) (1992)"
496,574,4,3.25,3.26,Spanking the Monkey (1994)
497,575,16,2.65625,2.89,"Little Rascals, The (1994)"
498,577,4,2.125,2.95,Andre (1994)
499,579,1,3.0,3.24,"Escort, The (Scorta, La) (1993)"
500,580,5,2.8,3.11,Princess Caraboo (1994)
501,581,4,4.0,3.47,"Celluloid Closet, The (1995)"
502,583,1,4.0,3.33,Dear Diary (Caro Diario) (1994)
503,585,36,2.736111111111111,2.85,"Brady Bunch Movie, The (1995)"
504,586,116,2.9956896551724137,3.02,Home Alone (1990)
505,587,115,3.4347826086956523,3.42,Ghost (1990)
506,588,183,3.7923497267759565,3.76,Aladdin (1992)
507,589,224,3.970982142857143,3.94,Terminator 2: Judgment Day (1991)
508,590,164,3.8353658536585367,3.8,Dances with Wolves (1990)
509,592,189,3.4285714285714284,3.42,Batman (1989)
510,593,279,4.161290322580645,4.13,"Silence of the Lambs, The (1991)"
511,594,77,3.616883116883117,3.57,Snow White and the Seven Dwarfs (1937)
512,595,146,3.7705479452054793,3.74,Beauty and the Beast (1991)
513,596,60,3.45,3.42,Pinocchio (1940)
514,597,135,3.4851851851851854,3.47,Pretty Woman (1990)
515,599,11,3.8181818181818183,3.55,"Wild Bunch, The (1969)"
516,600,1,4.0,3.33,Love and a .45 (1994)
517,602,1,4.0,3.33,"Great Day in Harlem, A (1994)"
518,605,10,3.0,3.13,One Fine Day (1996)
519,606,4,3.0,3.19,Candyman: Farewell to the Flesh (1995)
520,608,181,4.116022099447513,4.07,Fargo (1996)
521,609,14,3.5714285714285716,3.44,Homeward Bound II: Lost in San Francisco (1996)
522,610,33,3.5454545454545454,3.48,Heavy Metal (1981)
523,611,6,2.4166666666666665,2.95,Hellraiser: Bloodline (1996)
524,612,6,2.5,2.98,"Pallbearer, The (1996)"
525,613,8,3.1875,3.23,Jane Eyre (1996)
526,615,1,3.0,3.24,Bread and Chocolate (Pane e cioccolata) (1973)
527,616,45,3.411111111111111,3.38,"Aristocats, The (1970)"
528,617,3,2.8333333333333335,3.17,"Flower of My Secret, The (La flor de mi secreto) (1995)"
529,618,1,3.0,3.24,Two Much (1995)
530,619,5,2.6,3.05,Ed (1996)
531,626,1,5.0,3.42,"Thin Line Between Love and Hate, A (1996)"
532,627,6,3.3333333333333335,3.29,"Last Supper, The (1995)"
533,628,35,3.642857142857143,3.56,Primal Fear (1996)
534,631,11,3.1818181818181817,3.22,All Dogs Go to Heaven 2 (1996)
535,632,1,4.0,3.33,Land and Freedom (Tierra y libertad) (1995)
536,633,1,5.0,3.42,Denise Calls Up (1995)
537,634,4,2.25,2.98,Theodore Rex (1995)
538,635,2,3.0,3.22,"Family Thing, A (1996)"
539,636,1,3.0,3.24,Frisk (1995)
540,637,33,3.0454545454545454,3.1,Sgt. Bilko (1996)
541,638,1,3.0,3.24,Jack and Sarah (1995)
542,639,4,3.0,3.19,Girl 6 (1996)
543,640,11,2.6818181818181817,2.96,Diabolique (1996)
544,645,2,3.5,3.3,Nelly & Monsieur Arnaud (1995)
545,647,29,3.3275862068965516,3.31,Courage Under Fire (1996)
546,648,162,3.537037037037037,3.52,Mission: Impossible (1996)
547,649,1,3.0,3.24,Cold Fever (Á köldum klaka) (1995)
548,650,4,3.0,3.19,Moll Flanders (1996)
549,653,65,3.0923076923076924,3.12,Dragonheart (1996)
550,656,5,3.0,3.18,Eddie (1996)
551,661,49,3.4489795918367347,3.42,James and the Giant Peach (1996)
552,662,7,3.2857142857142856,3.27,Fear (1996)
553,663,12,3.2916666666666665,3.28,Kids in the Hall: Brain Candy (1996)
554,665,3,4.333333333333333,3.5,Underground (1995)
555,667,8,2.8125,3.07,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996)
556,668,2,4.25,3.42,Song of the Little Road (Pather Panchali) (1955)
557,670,2,4.75,3.5,"World of Apu, The (Apur Sansar) (1959)"
558,671,36,3.486111111111111,3.44,Mystery Science Theater 3000: The Movie (1996)
559,673,53,2.707547169811321,2.8,Space Jam (1996)
560,674,9,3.1666666666666665,3.22,Barbarella (1968)
561,678,9,3.8333333333333335,3.53,Some Folks Call It a Sling Blade (1993)
562,679,1,4.0,3.33,"Run of the Country, The (1995)"
563,680,4,4.125,3.5,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)"
564,685,2,4.0,3.38,It's My Party (1996)
565,688,9,2.3333333333333335,2.83,Operation Dumbo Drop (1995)
566,691,3,3.3333333333333335,3.28,Mrs. Winterbourne (1996)
567,692,4,2.0,2.91,Solo (1996)
568,694,11,2.9545454545454546,3.1,"Substitute, The (1996)"
569,695,2,4.0,3.38,True Crime (1996)
570,697,5,2.7,3.08,Feeling Minnesota (1996)
571,698,1,1.0,3.06,Delta of Venus (1995)
572,700,7,3.2142857142857144,3.24,Angus (1995)
573,703,2,2.0,3.06,Boys (1996)
574,704,7,2.5714285714285716,2.98,"Quest, The (1996)"
575,706,1,3.0,3.24,Sunset Park (1996)
576,707,21,2.880952380952381,3.01,Mulholland Falls (1996)
577,708,58,3.3879310344827585,3.37,"Truth About Cats & Dogs, The (1996)"
578,709,11,3.090909090909091,3.17,Oliver & Company (1988)
579,710,8,2.5625,2.96,Celtic Pride (1996)
580,711,10,3.05,3.16,Flipper (1996)
581,714,15,3.966666666666667,3.68,Dead Man (1995)
582,715,3,3.6666666666666665,3.35,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)"
583,718,4,4.125,3.5,"Visitors, The (Visiteurs, Les) (1993)"
584,719,35,2.842857142857143,2.94,Multiplicity (1996)
585,720,27,4.092592592592593,3.86,Wallace & Gromit: The Best of Aardman Animation (1996)
586,722,1,4.0,3.33,"Haunted World of Edward D. Wood Jr., The (1996)"
587,724,31,3.032258064516129,3.09,"Craft, The (1996)"
588,725,5,2.5,3.01,"Great White Hype, The (1996)"
589,726,1,3.0,3.24,Last Dance (1996)
590,728,10,3.5,3.38,Cold Comfort Farm (1995)
591,731,3,3.3333333333333335,3.28,Heaven's Prisoners (1996)
592,733,121,3.6404958677685952,3.61,"Rock, The (1996)"
593,735,7,3.9285714285714284,3.53,Cemetery Man (Dellamorte Dellamore) (1994)
594,736,123,3.321138211382114,3.32,Twister (1996)
595,737,20,2.65,2.86,Barb Wire (1996)
596,741,27,4.148148148148148,3.9,Ghost in the Shell (Kôkaku kidôtai) (1995)
597,742,11,2.8181818181818183,3.03,Thinner (1996)
598,743,29,2.5172413793103448,2.71,Spy Hard (1996)
599,745,48,3.8958333333333335,3.78,Wallace & Gromit: A Close Shave (1995)
600,747,3,3.3333333333333335,3.28,"Stupids, The (1996)"
601,748,22,3.1136363636363638,3.16,"Arrival, The (1996)"
602,750,97,4.268041237113402,4.17,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
603,757,1,4.0,3.33,Ashes of Time (Dung che sai duk) (1994)
604,759,2,3.5,3.3,Maya Lin: A Strong Clear Vision (1994)
605,760,2,4.25,3.42,Stalingrad (1993)
606,761,19,2.789473684210526,2.96,"Phantom, The (1996)"
607,762,41,2.4146341463414633,2.59,Striptease (1996)
608,764,2,3.5,3.3,Heavy (1995)
609,765,19,3.1578947368421053,3.19,Jack (1996)
610,766,4,3.5,3.33,I Shot Andy Warhol (1996)
611,773,1,3.5,3.28,Touki Bouki (1973)
612,775,1,3.0,3.24,Spirits of the Dead (1968)
613,778,102,4.03921568627451,3.97,Trainspotting (1996)
614,779,2,4.0,3.38,'Til There Was You (1997)
615,780,202,3.4455445544554455,3.44,Independence Day (a.k.a. ID4) (1996)
616,781,7,3.5,3.36,Stealing Beauty (1996)
617,782,8,3.0,3.15,"Fan, The (1996)"
618,783,47,3.3297872340425534,3.32,"Hunchback of Notre Dame, The (1996)"
619,784,54,2.8055555555555554,2.88,"Cable Guy, The (1996)"
620,785,42,3.369047619047619,3.35,Kingpin (1996)
621,786,64,3.109375,3.13,Eraser (1996)
622,788,82,2.731707317073171,2.79,"Nutty Professor, The (1996)"
623,790,1,2.0,3.15,"Unforgettable Summer, An (Un été inoubliable) (1994)"
624,791,1,4.0,3.33,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)"
625,795,2,3.5,3.3,Somebody to Love (1994)
626,798,12,2.7083333333333335,2.97,Daylight (1996)
627,799,23,3.4565217391304346,3.4,"Frighteners, The (1996)"
628,800,19,4.157894736842105,3.84,Lone Star (1996)
629,801,11,3.1363636363636362,3.2,Harriet the Spy (1996)
630,802,46,3.3369565217391304,3.32,Phenomenon (1996)
631,803,1,4.0,3.33,Walking and Talking (1996)
632,804,8,3.25,3.26,She's the One (1996)
633,805,35,3.657142857142857,3.57,"Time to Kill, A (1996)"
634,806,1,1.5,3.11,American Buffalo (1996)
635,808,2,3.5,3.3,Alaska (1996)
636,809,9,2.3333333333333335,2.83,Fled (1996)
637,810,12,2.25,2.72,Kazaam (1996)
638,813,5,2.8,3.11,Larger Than Life (1996)
639,818,10,3.25,3.26,"Very Brady Sequel, A (1996)"
640,823,1,3.5,3.28,"Collector, The (La collectionneuse) (1967)"
641,824,1,4.0,3.33,Kaspar Hauser (1993)
642,828,6,3.3333333333333335,3.29,"Adventures of Pinocchio, The (1996)"
643,829,9,2.6666666666666665,2.99,Joe's Apartment (1996)
644,830,21,3.0714285714285716,3.13,"First Wives Club, The (1996)"
645,832,37,3.3378378378378377,3.32,Ransom (1996)
646,833,6,2.0,2.8,High School High (1996)
647,835,3,3.6666666666666665,3.35,Foxfire (1996)
648,836,17,2.8823529411764706,3.03,Chain Reaction (1996)
649,837,33,3.272727272727273,3.27,Matilda (1996)
650,838,30,3.9166666666666665,3.75,Emma (1996)
651,839,15,2.8333333333333335,3.01,"Crow: City of Angels, The (1996)"
652,840,4,3.375,3.29,House Arrest (1996)
653,841,2,3.0,3.22,"Eyes Without a Face (Yeux sans visage, Les) (1959)"
654,842,12,2.5416666666666665,2.88,Tales from the Crypt Presents: Bordello of Blood (1996)
655,848,7,3.2857142857142856,3.27,"Spitfire Grill, The (1996)"
656,849,44,2.9204545454545454,2.99,Escape from L.A. (1996)
657,851,6,2.8333333333333335,3.11,Basquiat (1996)
658,852,43,3.1744186046511627,3.19,Tin Cup (1996)
659,858,192,4.2890625,4.24,"Godfather, The (1972)"
660,861,9,3.8333333333333335,3.53,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992)
661,866,23,4.0,3.77,Bound (1996)
662,867,2,1.75,3.02,Carpool (1996)
663,869,3,3.6666666666666665,3.35,Kansas City (1996)
664,870,2,1.0,2.9,Gone Fishin' (1997)
665,875,1,3.5,3.28,Nothing to Lose (1994)
666,876,1,5.0,3.42,Supercop 2 (Project S) (Chao ji ji hua) (1993)
667,879,4,3.0,3.19,"Relic, The (1997)"
668,880,27,2.740740740740741,2.89,"Island of Dr. Moreau, The (1996)"
669,881,5,2.1,2.88,First Kid (1996)
670,882,1,2.0,3.15,"Trigger Effect, The (1996)"
671,885,2,2.5,3.14,Bogus (1996)
672,886,6,2.6666666666666665,3.04,Bulletproof (1996)
673,888,3,2.1666666666666665,3.02,Land Before Time III: The Time of the Great Giving (1995)
674,889,1,4.0,3.33,1-900 (06) (1994)
675,891,5,3.8,3.44,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995)
676,892,13,3.5384615384615383,3.42,Twelfth Night (1996)
677,893,3,3.6666666666666665,3.35,Mother Night (1996)
678,896,2,2.5,3.14,Wild Reeds (Les roseaux sauvages) (1994)
679,897,2,3.75,3.34,For Whom the Bell Tolls (1943)
680,898,29,4.310344827586207,4.03,"Philadelphia Story, The (1940)"
681,899,47,4.074468085106383,3.93,Singin' in the Rain (1952)
682,900,12,3.7083333333333335,3.5,"American in Paris, An (1951)"
683,901,7,3.0,3.16,Funny Face (1957)
684,902,36,3.8472222222222223,3.72,Breakfast at Tiffany's (1961)
685,903,60,4.025,3.91,Vertigo (1958)
686,904,84,4.261904761904762,4.15,Rear Window (1954)
687,905,14,4.321428571428571,3.87,It Happened One Night (1934)
688,906,7,4.142857142857143,3.62,Gaslight (1944)
689,907,2,3.5,3.3,"Gay Divorcee, The (1934)"
690,908,57,4.184210526315789,4.04,North by Northwest (1959)
691,909,27,3.962962962962963,3.77,"Apartment, The (1960)"
692,910,50,4.01,3.88,Some Like It Hot (1959)
693,911,13,3.8076923076923075,3.57,Charade (1963)
694,912,100,4.24,4.15,Casablanca (1942)
695,913,44,4.170454545454546,4.0,"Maltese Falcon, The (1941)"
696,914,35,4.042857142857143,3.86,My Fair Lady (1964)
697,915,30,3.7666666666666666,3.64,Sabrina (1954)
698,916,26,4.0576923076923075,3.83,Roman Holiday (1953)
699,917,2,3.5,3.3,"Little Princess, The (1939)"
700,918,10,4.1,3.67,Meet Me in St. Louis (1944)
701,919,92,3.880434782608696,3.82,"Wizard of Oz, The (1939)"
702,920,45,3.6444444444444444,3.57,Gone with the Wind (1939)
703,921,9,3.388888888888889,3.32,My Favorite Year (1982)
704,922,27,4.333333333333333,4.04,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
705,923,69,4.043478260869565,3.94,Citizen Kane (1941)
706,924,109,3.8944954128440368,3.84,2001: A Space Odyssey (1968)
707,926,24,4.229166666666667,3.94,All About Eve (1950)
708,927,3,4.0,3.43,"Women, The (1939)"
709,928,18,4.166666666666667,3.84,Rebecca (1940)
710,929,1,3.5,3.28,Foreign Correspondent (1940)
711,930,20,4.25,3.91,Notorious (1946)
712,931,9,3.8333333333333335,3.53,Spellbound (1945)
713,932,8,3.9375,3.56,"Affair to Remember, An (1957)"
714,933,23,4.217391304347826,3.92,To Catch a Thief (1955)
715,934,12,3.25,3.26,Father of the Bride (1950)
716,935,3,3.8333333333333335,3.39,"Band Wagon, The (1953)"
717,936,6,4.0,3.53,Ninotchka (1939)
718,937,2,3.5,3.3,Love in the Afternoon (1957)
719,938,6,3.25,3.26,Gigi (1958)
720,940,8,4.0,3.58,"Adventures of Robin Hood, The (1938)"
721,941,2,3.75,3.34,"Mark of Zorro, The (1940)"
722,942,6,4.333333333333333,3.65,Laura (1944)
723,943,7,3.9285714285714284,3.53,"Ghost and Mrs. Muir, The (1947)"
724,944,3,4.0,3.43,Lost Horizon (1937)
725,945,7,4.071428571428571,3.59,Top Hat (1935)
726,946,3,2.5,3.09,To Be or Not to Be (1942)
727,947,4,3.75,3.4,My Man Godfrey (1936)
728,948,6,3.9166666666666665,3.5,Giant (1956)
729,949,6,3.9166666666666665,3.5,East of Eden (1955)
730,950,7,3.857142857142857,3.5,"Thin Man, The (1934)"
731,951,14,4.392857142857143,3.91,His Girl Friday (1940)
732,952,12,3.625,3.46,Around the World in 80 Days (1956)
733,953,58,4.0344827586206895,3.92,It's a Wonderful Life (1946)
734,954,18,4.083333333333333,3.78,Mr. Smith Goes to Washington (1939)
735,955,18,3.861111111111111,3.64,Bringing Up Baby (1938)
736,956,1,4.0,3.33,Penny Serenade (1941)
737,959,1,3.5,3.28,Of Human Bondage (1934)
738,961,1,4.0,3.33,Little Lord Fauntleroy (1936)
739,963,1,3.0,3.24,"Inspector General, The (1949)"
740,965,11,4.045454545454546,3.67,"39 Steps, The (1935)"
741,968,28,3.75,3.62,Night of the Living Dead (1968)
742,969,34,3.9705882352941178,3.81,"African Queen, The (1951)"
743,970,1,3.5,3.28,Beat the Devil (1953)
744,971,10,4.1,3.67,Cat on a Hot Tin Roof (1958)
745,973,5,3.9,3.47,Meet John Doe (1941)
746,976,1,3.0,3.24,"Farewell to Arms, A (1932)"
747,979,1,3.0,3.24,Nothing Personal (1995)
748,981,2,3.0,3.22,Dangerous Ground (1997)
749,982,1,3.0,3.24,Picnic (1955)
750,984,2,3.5,3.3,"Pompatus of Love, The (1996)"
751,986,13,3.5384615384615383,3.42,Fly Away Home (1996)
752,987,1,3.0,3.24,Bliss (1997)
753,988,2,3.0,3.22,Grace of My Heart (1996)
754,990,5,2.9,3.14,Maximum Risk (1996)
755,991,11,3.3181818181818183,3.29,Michael Collins (1996)
756,993,1,3.0,3.24,Infinity (1996)
757,994,11,4.181818181818182,3.74,Big Night (1996)
758,996,13,2.5,2.84,Last Man Standing (1996)
759,998,3,3.0,3.2,Set It Off (1996)
760,999,12,3.0416666666666665,3.14,2 Days in the Valley (1996)
761,1003,3,2.5,3.09,Extreme Measures (1996)
762,1004,6,3.0,3.17,"Glimmer Man, The (1996)"
763,1005,8,2.1875,2.79,D3: The Mighty Ducks (1996)
764,1006,5,3.5,3.34,"Chamber, The (1996)"
765,1007,10,2.6,2.94,"Apple Dumpling Gang, The (1975)"
766,1008,1,3.0,3.24,"Davy Crockett, King of the Wild Frontier (1955)"
767,1009,9,3.0555555555555554,3.17,Escape to Witch Mountain (1975)
768,1010,9,3.0555555555555554,3.17,"Love Bug, The (1969)"
769,1011,8,2.9375,3.12,Herbie Rides Again (1974)
770,1012,9,3.4444444444444446,3.35,Old Yeller (1957)
771,1013,12,3.2083333333333335,3.23,"Parent Trap, The (1961)"
772,1014,5,2.9,3.14,Pollyanna (1960)
773,1015,20,2.95,3.06,Homeward Bound: The Incredible Journey (1993)
774,1016,5,2.9,3.14,"Shaggy Dog, The (1959)"
775,1017,10,3.5,3.38,Swiss Family Robinson (1960)
776,1018,6,2.4166666666666665,2.95,That Darn Cat! (1965)
777,1019,17,3.4705882352941178,3.39,"20,000 Leagues Under the Sea (1954)"
778,1020,37,3.081081081081081,3.12,Cool Runnings (1993)
779,1021,27,2.3333333333333335,2.59,Angels in the Outfield (1994)
780,1022,42,3.488095238095238,3.44,Cinderella (1950)
781,1023,13,3.6153846153846154,3.46,Winnie the Pooh and the Blustery Day (1968)
782,1024,6,3.6666666666666665,3.41,"Three Caballeros, The (1945)"
783,1025,25,3.58,3.49,"Sword in the Stone, The (1963)"
784,1027,28,3.017857142857143,3.08,Robin Hood: Prince of Thieves (1991)
785,1028,71,3.887323943661972,3.81,Mary Poppins (1964)
786,1029,35,3.3857142857142857,3.36,Dumbo (1941)
787,1030,15,2.7666666666666666,2.97,Pete's Dragon (1977)
788,1031,24,3.4791666666666665,3.41,Bedknobs and Broomsticks (1971)
789,1032,40,3.375,3.35,Alice in Wonderland (1951)
790,1033,20,3.575,3.47,"Fox and the Hound, The (1981)"
791,1034,5,3.1,3.21,Freeway (1996)
792,1035,64,3.9375,3.84,"Sound of Music, The (1965)"
793,1036,145,3.8620689655172415,3.82,Die Hard (1988)
794,1037,24,2.7708333333333335,2.92,"Lawnmower Man, The (1992)"
795,1040,1,3.0,3.24,"Secret Agent, The (1996)"
796,1041,11,4.590909090909091,3.95,Secrets & Lies (1996)
797,1042,42,3.2738095238095237,3.27,That Thing You Do! (1996)
798,1043,5,2.4,2.98,To Gillian on Her 37th Birthday (1996)
799,1046,4,4.5,3.61,Beautiful Thing (1996)
800,1047,33,3.3181818181818183,3.3,"Long Kiss Goodnight, The (1996)"
801,1049,21,3.4761904761904763,3.41,"Ghost and the Darkness, The (1996)"
802,1050,5,3.9,3.47,Looking for Richard (1996)
803,1051,3,4.0,3.43,Trees Lounge (1996)
804,1053,1,3.0,3.24,Normal Life (1996)
805,1054,1,2.0,3.15,Get on the Bus (1996)
806,1055,2,1.5,2.98,Shadow Conspiracy (1997)
807,1056,7,3.0714285714285716,3.19,Jude (1996)
808,1057,15,3.466666666666667,3.38,Everyone Says I Love You (1996)
809,1059,36,3.7222222222222223,3.62,William Shakespeare's Romeo + Juliet (1996)
810,1060,36,3.6944444444444446,3.6,Swingers (1996)
811,1061,29,3.6724137931034484,3.56,Sleepers (1996)
812,1064,13,3.1538461538461537,3.2,Aladdin and the King of Thieves (1996)
813,1066,4,4.5,3.61,Shall We Dance (1937)
814,1068,1,3.5,3.28,Crossfire (1947)
815,1073,119,3.8739495798319328,3.82,Willy Wonka & the Chocolate Factory (1971)
816,1077,28,3.75,3.62,Sleeper (1973)
817,1078,11,3.409090909090909,3.34,Bananas (1971)
818,1079,71,3.9225352112676055,3.84,"Fish Called Wanda, A (1988)"
819,1080,89,3.9269662921348316,3.86,Monty Python's Life of Brian (1979)
820,1081,12,3.5416666666666665,3.41,Victor/Victoria (1982)
821,1082,6,3.5833333333333335,3.38,"Candidate, The (1972)"
822,1083,6,3.3333333333333335,3.29,"Great Race, The (1965)"
823,1084,35,4.071428571428571,3.89,Bonnie and Clyde (1967)
824,1085,2,3.5,3.3,"Old Man and the Sea, The (1958)"
825,1086,25,4.1,3.85,Dial M for Murder (1954)
826,1088,42,3.369047619047619,3.35,Dirty Dancing (1987)
827,1089,131,4.202290076335878,4.13,Reservoir Dogs (1992)
828,1090,63,3.984126984126984,3.88,Platoon (1986)
829,1091,21,2.5476190476190474,2.78,Weekend at Bernie's (1989)
830,1092,47,3.1914893617021276,3.2,Basic Instinct (1992)
831,1093,37,3.4054054054054053,3.37,"Doors, The (1991)"
832,1094,42,3.4404761904761907,3.41,"Crying Game, The (1992)"
833,1095,15,3.6666666666666665,3.5,Glengarry Glen Ross (1992)
834,1096,10,4.05,3.65,Sophie's Choice (1982)
835,1097,122,3.7663934426229506,3.73,E.T. the Extra-Terrestrial (1982)
836,1099,4,3.375,3.29,"Christmas Carol, A (1938)"
837,1100,19,2.710526315789474,2.91,Days of Thunder (1990)
838,1101,83,3.3012048192771086,3.3,Top Gun (1986)
839,1103,15,4.1,3.76,Rebel Without a Cause (1955)
840,1104,20,4.475,4.06,"Streetcar Named Desire, A (1951)"
841,1105,3,4.666666666666667,3.58,Children of the Corn IV: The Gathering (1996)
842,1107,2,2.0,3.06,Loser (1991)
843,1111,4,4.125,3.5,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)
844,1112,2,4.5,3.46,Palookaville (1996)
845,1114,1,3.0,3.24,"Funeral, The (1996)"
